system:time_start,NO2_column_number_density
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 4, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021","60,147.592"
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 5, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021","332,865.668"
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 6, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021","123,376.766"
"Dec 7, 2021","138,088.896"
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 7, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 8, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021","129,312.82"
"Dec 9, 2021","137,470.014"
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 9, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 10, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 11, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 12, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021","156,823.576"
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 13, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 14, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021","164,962.407"
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 15, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 16, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021","196,186.807"
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 17, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 18, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021","212,591.414"
"Dec 19, 2021","200,012.058"
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 19, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021","91,593.573"
"Dec 20, 2021","164,416.742"
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 20, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021","176,856.545"
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 21, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021","181,490.778"
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 22, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 23, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021","132,011.046"
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 24, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 25, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 26, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 27, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021","140,256.751"
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 28, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021","86,432.175"
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 29, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021","65,706.065"
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
"Dec 30, 2021",
